business_id,date,stars,black,guac,fresh,water,cilantro,ingredient,corn,salsa,cooked,bowl,meal,tortilla,taste,amount,beans,veggie,salty,cheese,portion,taco,meat,lettuce,rice,lunch,sour cream,delicious,chicken,salad,size,scoop,burrito,chips,sauce,steak,stale,food
GA82Hdfv2me7IYm4ojbzcg,2019-01-02 22:27:11,5.0,,0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5574,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2017-05-10 22:54:24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-04-10 21:48:39,1.0,,,,,,,,,,,,,,,,,,,,,0.1531,,,,,,,,,0.1531,,,,,,
Z6W09yz3d_FU1VQubdd43w,2012-06-22 17:39:25,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,-0.6497,,,,,,,,,,,,,-0.2755
j_auWfMqHcOi6DiYg-RxLA,2010-04-27 21:18:23,4.0,,,,,,,,0.4019,,0.6369,,0.4939,0.6249,,,,,,,,0.4939,,0.6369,,,,,,,,0.6369,0.4939,,,,0.4939
1DqH1jYITwUvlVut_YBApg,2017-04-29 23:14:11,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
NIE_VL7oTdX0J9U0jxidLQ,2012-08-14 15:25:31,5.0,,,0.47755000000000003,,0.5859,0.3182,,,,,0.6369,,,,0.6369,,,,0.4215,,,,,,,,,,0.4215,,,,,,,0.8176
Y6MHlJ9U1rBNRf5BkyDTKw,2018-11-05 19:55:03,5.0,,,0.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6705
yUTF1l3m3V-TuGHoIbWMuA,2018-07-16 19:14:41,3.0,,,,,,,,,,-0.3182,,,,,,,,,,,,,0.5267,,,,-0.3182,,,,-0.3182,,,,,0.5267
ho0rwUdiR615Tk1FAb5FrQ,2018-11-30 05:35:36,5.0,,,,,,,,,0.2732,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,-0.4939
44lWPwdBCOU9nsApE9FbRA,2013-08-10 20:12:42,1.0,,,,,,,,,,-0.5256,,,,,,,,,,,,,-0.5256,,,,-0.5256,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2014-02-23 20:20:06,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2009-12-23 18:01:42,3.0,,,,,,,,0.3612,,,,0.3252,,,,,,,,,,,,,,,,,,,,0.27090000000000003,,0.40080000000000005,,
KpdYtK2KtLxEzYNW38XKZQ,2017-10-19 23:05:50,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3612,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2017-11-18 20:16:51,1.0,,,,,,,,,,-0.296,,,,,,,,,,,,,,,,,,,,,-0.296,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2015-02-08 21:05:37,4.0,,,0.7506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-06-21 23:26:24,4.0,,0.8807,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,0.6249,,,,0.2732
BSgn3PhOghLhyw00hdiQyQ,2014-12-14 02:04:22,2.0,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,0.5106,,,,-0.0572,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2015-07-16 01:05:48,1.0,,,,,,,,,,,,,,-0.296,,,,,-0.4019,,,,,,,,,,,,,,,,,0.0532
j_auWfMqHcOi6DiYg-RxLA,2009-07-24 19:49:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA82Hdfv2me7IYm4ojbzcg,2018-02-21 19:56:33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7269
j_auWfMqHcOi6DiYg-RxLA,2011-08-17 02:56:47,4.0,,,,,,,0.4033,0.4033,,,0.4588,,0.4215,,,,,,,,,,,,,,,,,,,0.4215,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-12-16 17:40:54,3.0,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,,0.5106,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2015-03-17 18:16:56,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050949999999999995
NIE_VL7oTdX0J9U0jxidLQ,2011-10-16 20:04:12,5.0,,,,,,0.5423,0.25,,0.6369,,,,,,,,,,,,,,0.6369,,,,,,,,0.545,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2014-04-17 23:36:15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2018-04-02 17:34:04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5096
6bT3RIGhz5mCjyiJV5wfgQ,2013-03-18 00:55:15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1027,,,,,
wv314cvTXt7-0dr0SpCQAw,2018-11-04 21:04:02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5719
j_auWfMqHcOi6DiYg-RxLA,2010-05-12 01:14:49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
j_auWfMqHcOi6DiYg-RxLA,2013-05-01 01:42:52,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
44lWPwdBCOU9nsApE9FbRA,2017-04-06 15:30:31,2.0,,,,,,,,,,,,,,,,,,,0.3397,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2012-12-30 22:04:32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836
j_auWfMqHcOi6DiYg-RxLA,2017-06-27 17:13:53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSBqiuAgWLyV8lRJgDAARw,2018-08-27 00:38:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2011-08-23 13:56:15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2015-08-29 19:26:22,4.0,,,0.7184,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,0.7184
44lWPwdBCOU9nsApE9FbRA,2008-11-27 07:44:11,2.0,,,,,,,,,,,,,,,,,,0.3832,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-05-18 19:59:59,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06275
Z6W09yz3d_FU1VQubdd43w,2015-03-02 01:19:46,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2016-11-20 17:01:38,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7269
Hhc8Ix8sygBjqFbiO1c1TQ,2015-01-03 13:57:34,3.0,,,,,,,,,,0.5574,,,,,,,,,,,0.3612,,,,,,,,,,0.5574,,,0.3612,,
6bT3RIGhz5mCjyiJV5wfgQ,2014-10-09 20:33:18,3.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,0.3182
j_auWfMqHcOi6DiYg-RxLA,2018-10-18 17:29:09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1306,,,,,,
6bT3RIGhz5mCjyiJV5wfgQ,2015-01-30 14:44:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-12-03 03:21:43,3.0,,,,,,,,,,,,,,,,,,,,,,,0.59605,,,0.5302,,,0.4019,,0.6524333333333333,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-07-12 13:33:12,4.0,,0.4295,0.3182,,,,,,,0.3182,0.0516,,,,0.6369,,,,,,,,,,,,,,,,0.38849999999999996,,,,,0.3818
j_auWfMqHcOi6DiYg-RxLA,2011-06-02 14:16:19,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-03-08 19:55:53,5.0,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47755000000000003
44lWPwdBCOU9nsApE9FbRA,2008-08-01 16:36:10,4.0,,,,,,,,,,,,,,,0.5994,,,,,,,,0.5994,,,0.5719,,,,,0.5719,0.6597,,,,0.5994
j_auWfMqHcOi6DiYg-RxLA,2011-03-17 19:30:10,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5327500000000001,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-07-10 09:19:36,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-09-30 02:38:15,1.0,,,,,,,,,,-0.3612,,,,,,,,,0.0516,,0.0516,,,,,,,,,,,,-0.3612,,,
Hhc8Ix8sygBjqFbiO1c1TQ,2018-10-29 20:46:43,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-03-05 17:31:49,5.0,0.7717,,,,0.6369,,0.836,,,0.7717,,,,,0.7717,,,,,,,,0.7043,,,,0.7717,,,,0.6369,,0.6369,,,0.6249
44lWPwdBCOU9nsApE9FbRA,2014-07-10 00:12:25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-11-06 22:13:22,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2008-11-24 14:51:43,5.0,,,0.3182,,,,,,,0.4588,0.6249,,,,,,,,,,,,-0.34,,,0.5719,,,,,0.16720000000000002,,,,,0.3818
KpdYtK2KtLxEzYNW38XKZQ,2017-06-11 21:59:04,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
BSgn3PhOghLhyw00hdiQyQ,2015-10-17 05:08:57,1.0,,,,,,,,,,,,,,,,,,,,-0.1986,-0.0572,,,,,,-0.0572,,,,0.4767,,,,,0.7351
_dx-TZFpEiHBHVuB8m1_gg,2010-07-02 02:11:20,5.0,,,,,,,,,,,,,,,,,,,0.3182,,,,,0.6249,,,,,,,0.765,,,,,
j_auWfMqHcOi6DiYg-RxLA,2018-01-07 20:31:35,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
1DqH1jYITwUvlVut_YBApg,2016-08-24 18:50:58,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
1DqH1jYITwUvlVut_YBApg,2014-07-27 03:32:14,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2018-10-22 23:02:32,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2011-10-20 08:53:02,3.0,,,,,,,,,,,0.296,,,,,,,,,-0.4847,,,,,,,,,,,,,,,,0.6369
HaKhksuFqOkKNY2_AZvPuQ,2019-06-25 20:25:47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-04 02:13:16,2.0,,,,,,-0.296,,,,0.0516,,,,,,,,,,,,,0.2023,,,,,,,,0.0516,,,,,0.2023
BSgn3PhOghLhyw00hdiQyQ,2015-02-15 02:17:02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2018-09-19 23:53:18,3.0,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296
44lWPwdBCOU9nsApE9FbRA,2008-08-02 16:47:58,4.0,,,,,,,0.6369,0.6369,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2011-04-11 14:39:53,5.0,,,0.3182,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2017-12-14 19:59:42,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2018-10-06 15:45:19,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182
44lWPwdBCOU9nsApE9FbRA,2018-12-11 00:58:55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-09-02 01:44:49,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019
BSgn3PhOghLhyw00hdiQyQ,2012-01-23 07:02:57,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,0.6249
j_auWfMqHcOi6DiYg-RxLA,2012-10-06 01:04:47,4.0,,,,,,,,,,,,,,,,,,,,-0.1027,,,,,,,,,,,,0.6369,,,,
44lWPwdBCOU9nsApE9FbRA,2013-11-12 18:20:14,4.0,,,,,,0.4927,,,,,,,,,,,,,0.5106,,,,,,,,,,,,0.5413,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2018-04-23 20:05:36,1.0,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,0.7184
BSgn3PhOghLhyw00hdiQyQ,2016-02-09 07:27:33,2.0,,0.3182,,,,,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40895000000000004
BSgn3PhOghLhyw00hdiQyQ,2018-03-15 02:41:57,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
BSgn3PhOghLhyw00hdiQyQ,2016-11-06 00:38:17,1.0,,,,,,,,,,,,,,,,,,,,-0.5423,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2011-03-13 06:10:28,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,0.4404
j_auWfMqHcOi6DiYg-RxLA,2017-09-07 16:33:11,4.0,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
X-tmOCfQ4y_c64xjtNN3ug,2014-02-21 18:46:14,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
BSgn3PhOghLhyw00hdiQyQ,2018-12-21 22:22:16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2016-09-14 01:00:43,1.0,,-0.0258,,,,,,,,,,,,,,,,,-0.0258,,0.1531,,,,,,,,,0.1531,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2018-11-08 20:05:28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2009-04-21 00:31:33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2017-06-06 18:30:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-02-16 02:45:23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2017-10-22 15:14:14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-11-08 23:25:12,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2018-07-14 18:26:50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2012-10-28 11:16:10,4.0,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-10-24 03:56:19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2014-12-16 22:47:18,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,0.3182
j_auWfMqHcOi6DiYg-RxLA,2012-11-28 22:11:15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2012-11-03 23:05:16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2018-09-30 21:44:56,1.0,,,,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,-0.34,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2012-11-03 23:43:39,5.0,,,0.3182,,,,,,,,,,-0.1863,,,,,,,,,,,,,,,,,,,0.4404,,,,
Z6W09yz3d_FU1VQubdd43w,2012-09-07 21:08:12,5.0,,,,,,,,,,,,,,,,0.5106,,,,,,,,0.37929999999999997,,,,,,,0.57375,,,,,
BSgn3PhOghLhyw00hdiQyQ,2015-12-01 04:24:43,1.0,,,,,,,,,,,,,,,,,,,0.5106,,0.5106,,,,,,-0.1531,,,,-0.1531,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2010-05-10 17:08:46,5.0,,,,,,,,,,,,,,,,,,,,0.5994,,,,0.8126,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2015-01-31 21:29:02,3.0,,,0.4939,,,0.24975,,,0.4939,0.4588,,,0.32,,,,,,,,0.3855,,0.3182,,,,0.3286,,,,0.27732500000000004,,,0.3612,,
44lWPwdBCOU9nsApE9FbRA,2018-05-15 19:35:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2011-10-26 00:03:36,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3412
ZSBqiuAgWLyV8lRJgDAARw,2016-10-12 02:39:04,2.0,,,,,,,,,,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-01-29 19:28:58,5.0,,,,,,,,,,,,,-0.4404,,,,,,,,,,,,,,0.6369,,,,0.01874999999999999,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-05-21 19:51:40,4.0,,,,,0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4754,,,0.6249
44lWPwdBCOU9nsApE9FbRA,2010-08-05 22:20:18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIE_VL7oTdX0J9U0jxidLQ,2018-10-28 22:07:19,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2014-07-27 03:38:52,5.0,,,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5984
X-tmOCfQ4y_c64xjtNN3ug,2012-05-20 19:41:29,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
j_auWfMqHcOi6DiYg-RxLA,2018-02-21 03:18:09,5.0,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2012-01-27 02:08:18,3.0,,-0.14734999999999998,0.3182,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,0.3182
Y6MHlJ9U1rBNRf5BkyDTKw,2015-03-04 05:13:24,4.0,,,,,,,,,,,,,,,,,,,,,,,,-0.4173,,,,,,,0.666,,,,,0.5859
j_auWfMqHcOi6DiYg-RxLA,2011-05-24 16:34:47,2.0,,,,,,,,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,-0.1027,,,,0.4939
j_auWfMqHcOi6DiYg-RxLA,2013-12-20 13:58:08,3.0,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,-0.34,,,,,0.4404
6bT3RIGhz5mCjyiJV5wfgQ,2015-11-17 18:06:23,2.0,,,,,,,,,,,,,,,,,,,,,,,0.2732,,,,,,,,,,,-0.4767,,
44lWPwdBCOU9nsApE9FbRA,2010-11-05 22:23:56,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2013-02-13 23:12:47,5.0,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-08-17 13:38:42,1.0,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,0.0258,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2009-09-29 16:18:58,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32003333333333334,,,,,-0.2263
1DqH1jYITwUvlVut_YBApg,2013-10-26 14:10:16,2.0,,,,,,,,,,-0.6369,,,,,,,,,,,,,,,,,,,,,-0.6369,-0.34990000000000004,,,,
BSgn3PhOghLhyw00hdiQyQ,2016-03-05 02:25:39,4.0,,,0.3182,,,,,,,,0.027600000000000013,,,,,,,,,,,,,,,,,,,,,,,0.3182,,
_dx-TZFpEiHBHVuB8m1_gg,2018-02-22 00:17:35,1.0,,,,,,,,,,0.4939,,,,,,,,,0.3612,,0.1531,,0.1531,,,,,,,0.1531,0.4939,,,,,
KpdYtK2KtLxEzYNW38XKZQ,2017-11-05 21:20:43,2.0,,,,,,,,,,,,,,,,,,0.3612,,,,0.3612,,,,,,,,,,,,,,0.2023
Y6MHlJ9U1rBNRf5BkyDTKw,2018-09-27 17:31:53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15464999999999998
44lWPwdBCOU9nsApE9FbRA,2009-04-21 05:05:39,2.0,,-0.4939,0.36005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019
GA82Hdfv2me7IYm4ojbzcg,2018-12-21 17:46:50,4.0,,0.5994,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,0.6249
BSgn3PhOghLhyw00hdiQyQ,2018-12-28 23:49:59,1.0,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,0.3612
BSgn3PhOghLhyw00hdiQyQ,2019-02-17 21:54:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2010-06-23 10:27:59,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
yUTF1l3m3V-TuGHoIbWMuA,2017-08-15 18:07:25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2018-11-13 17:37:07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2008-11-21 01:14:18,4.0,,,0.5679,,,,,,0.8176,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,0.0772
j_auWfMqHcOi6DiYg-RxLA,2014-07-26 15:58:07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2011-05-26 16:36:43,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,
Z6W09yz3d_FU1VQubdd43w,2016-01-16 02:19:36,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2016-02-08 22:10:09,4.0,,,,,,,,,,0.5719,,,,,,,,,,,,,,0.4404,,,,,,,0.14819999999999997,,,,,
44lWPwdBCOU9nsApE9FbRA,2013-05-03 21:13:20,4.0,,,,,,,,,,,0.4588,,,,,,,,,,,,0.497,,,,,,,,0.6369,,,,,
_dx-TZFpEiHBHVuB8m1_gg,2016-08-21 00:16:12,1.0,,,,,,0.4215,,0.4215,,,,,,,,,,,,,0.4215,,0.4215,,,,,,,,,,,,,
HaKhksuFqOkKNY2_AZvPuQ,2018-11-04 01:55:29,1.0,,,,,,,,,,0.2944,,,,,,,,,,,,,,,,,,,,0.079,0.2944,,,,,
Y6MHlJ9U1rBNRf5BkyDTKw,2013-07-11 01:42:16,4.0,,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
j_auWfMqHcOi6DiYg-RxLA,2017-09-18 18:07:35,1.0,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2010-11-03 21:35:27,3.0,,,,,,-0.6222,,,,0.1027,,,,,0.1531,,,,,,,,0.1531,,,,,,,0.1531,-0.068,,,,,
j_auWfMqHcOi6DiYg-RxLA,2013-12-27 19:33:10,4.0,,,,,,,,,,,,,,,,,,,0.1877,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2013-09-30 18:49:11,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,
j_auWfMqHcOi6DiYg-RxLA,2019-01-29 09:39:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSgn3PhOghLhyw00hdiQyQ,2014-06-27 02:57:07,4.0,0.6369,,,,0.4404,,,,,,,,,,-0.3182,,,,,,,,0.061100000000000015,,,,,,0.4404,,0.4404,,,,,
4jrYlnf2zvYLhWp6HYtM9g,2019-02-12 22:58:15,2.0,,,,,,,,,,0.5788,,,,,0.4939,,,,0.5994,,,0.7964,,,,,,,0.3612,,0.3612,,,,,
X-tmOCfQ4y_c64xjtNN3ug,2015-10-13 18:03:05,2.0,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,0.4939,,,,,,,,,0.4939
Z6W09yz3d_FU1VQubdd43w,2013-08-02 03:19:19,5.0,,0.3182,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2013-07-30 14:24:14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
_dx-TZFpEiHBHVuB8m1_gg,2014-07-26 21:19:43,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DqH1jYITwUvlVut_YBApg,2017-02-06 01:56:02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2015-11-03 00:32:55,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,
j_auWfMqHcOi6DiYg-RxLA,2014-07-09 02:52:11,5.0,,,,,,0.2411,,,,,,,,,,,,,,,,,0.5984,,,,,,,,,,,,,0.5566666666666666
BSgn3PhOghLhyw00hdiQyQ,2018-10-21 20:08:43,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,,
j_auWfMqHcOi6DiYg-RxLA,2019-01-22 23:45:54,1.0,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wv314cvTXt7-0dr0SpCQAw,2017-10-22 23:39:59,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4927
j_auWfMqHcOi6DiYg-RxLA,2017-12-15 18:41:05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44lWPwdBCOU9nsApE9FbRA,2018-08-14 23:06:23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732
